username,likes,comments,text,hashtags,date,day_of_week,hour,word_count,hashtag_count
companhiadasletras,1139,13,"6 motivos para ler ""a sociedade da neve""⚡️ a história de como dezesseis jovens conseguiram sobreviver durante 72 dias num dos ambientes mais inóspitos do planeta depois da queda do avião em que viajavam chega às livrarias e lojas on-line em uma edição especial de 50 anos, com novos preços. aproveite! 🍿 o livro de pablo vierci deu origem ao novo filme de juan antonio bayona. aposta da espanha para o oscar, ""a sociedade da neve"" concorre nas categorias ""melhor filme interacional"" e ""melhor maquiagem"". disponível na netflix, já é um dos filmes mais assistidos dos últimos tempos na plataforma. leia antes de assistir! 📚 conheça a história: em outubro de 1972, um avião fretado da força aérea do uruguai que rumava para o chile se choca contra uma montanha nos andes. das 45 pessoas a bordo - a maioria fazia parte de um time de rúgbi amador -, 29 sobrevivem ao impacto, mas apenas dezesseis serão resgatadas, depois de improváveis 72 dias. durante esse longuíssimo período, os sobreviventes ficam cercados por rocha e gelo, sem roupas apropriadas, sob temperaturas de até trinta graus negativos, abrigados no que restara da fuselagem depois da colisão. famintos, lançam mão de um recurso extremo: alimentar-se dos corpos dos amigos mortos. dez dias depois do acidente, a primeira notícia que ouvem do mundo exterior por um radinho recém-consertado é que as buscas pelo avião foram abandonadas. como se não bastasse, uma avalanche soterra a fuselagem partida. os que conseguem sobreviver ficam enterrados vivos durante três dias. sem outra alternativa, decidem sair de lá por si mesmos. mas para isso será preciso escalar o paredão de gelo que os separa de um horizonte desconhecido - que pode ser a salvação ou a desesperança final. 📝 tradução de bernardo ajzenberg",asociedadedaneve pablovierci netflix companhiadasletras adaptaçoesliterarias oscar     cinema naoficçao,2024-02-24,Saturday,23,302,8
companhiadasletras,1292,7,"a tragédia e o cinismo de ""fim"" ✨ como surgiu o primeiro romance de fernanda torres (@oficialfernandatorres)? quando nasceu a ideia da adaptação e quais as mudanças no tom da história? o romance ""fim"" e as diferenças na adaptação para a tv foram temas na entrevista da autora no programa roda viva, exibido no dia 08 de janeiro. no romance, cinco amigos cariocas, às voltas com a morte e as próprias frustrações, rememoram as passagens marcantes de suas vidas: festas, casamentos, separações, manias, inibições, arrependimentos. enquanto isso, a adaptação, criada e escrita pela própria autora, é dividida em quatro fases, acompanhando esses moradores de copacabana, desde a infância até a velhice. todos os episódios já estão disponíveis no globoplay (@globoplay). 📚 sobre o livro: cinco amigos cariocas, figuras muito diferentes, partilham não apenas o fato de estar no extremo da vida, como também a limitação de horizontes. sucesso na carreira, realização pessoal e serenidade estão fora de questão - ninguém parece ser capaz de colher, no fim das contas, mais do que um inventário de frustrações. ""fim"" é um romance que mescla graça, sexo, sol e praia com resignação e melancolia. garanta seu exemplar, já disponível on-line e nas livrarias de todo o país!",companhiadasletras literaturabrasileira fim globoplay fernandatorres rodaviva,2024-02-24,Saturday,19,210,6
companhiadasletras,683,12,"em abril: ""um prego no espelho"", de tércia montenegro 📚 um romance singular, impactante e altamente literário, em que a memória se apresenta como um centro gravitacional incontornável, que insiste a todo momento em arrastar pais e filhos de volta ao mesmo conjunto de medos, mistérios e frustrações. 📚 lançamento: 09/04 já em pré-venda: link nos destaques. 📚 sinopse: na superfície, thalia é uma mulher feliz e bem-sucedida. incansável, divide seu tempo entre dar aulas de literatura em colégios particulares e atuar nas peças de uma companhia de teatro. sua trajetória é abalada quando, durante a encenação de uma peça, ela pensa ver, debaixo das luzes do palco, o rosto do irmão falecido. a visão traz à tona uma série de traumas reprimidos e serve de ponto de partida para uma viagem pela história de seus pais e avós. ao se lançar no abismo da genealogia de uma família, a autora cearense tércia montenegro (@literatercia3) reflete sobre os enlaces que a constituem, e como um prego no espelho — algo que se fixa numa superfície volátil — tenta capturar uma imagem que parece sempre escapar aos personagens deste livro. 🎨 capa de tereza bettinardi com imagem de kier in sight archives/unsplash",umpregonoespelho literatura literaturanacional prevenda terciamontenegro,2024-02-24,Saturday,15,206,5
companhiadasletras,386,5,"""bom dia, verônica"" em 30 frases 🍿 um marco da literatura policial brasileira, ""bom dia, verônica"" nos leva às profundezas da loucura e do vício humanos. com mais de 100 mil exemplares vendidos, o livro de ilana casoy e raphael montes é um thriller carregado de tensão, com viradas inesperadas e personagens cativantes. no vídeo, descubra a atmosfera do livro em 30 citações selecionadas para te instigar a conhecer essa história! 🍿 o livro de ilana casoy e raphael montes deu origem à série com tainá müller, klara castanho e reynaldo gianecchini, sucesso de público e crítica. com rodrigo santoro e maitê proença, os episódios finais já estrearam na netflix e apresentam o desfecho da história que conquistou fãs no brasil e no mundo, amarrando todo o quebra-cabeças que começou como livro. leia antes de assistir! 📚 conheça: verônica torres trabalha no departamento de homicídios e de proteção à pessoa, da polícia civil em são paulo, mas está afastada de qualquer tipo de investigação. ao presenciar o suicídio de uma mulher em seu trabalho, contudo, a fragilidade da vítima e as estranhas circunstâncias que a levaram à delegacia a colocam na trilha de um abusador com requintes de crueldade. janete é uma dona de casa devotada, que obedece brandão, seu marido, pelo absoluto terror que nutre por ele. policial militar, ele está acima do bem e do mal e pratica crimes sexuais de extrema violência e sadismo, em que ela é obrigada a participar ― primeiro, aliciando mulheres; depois, acompanhando o desenrolar de suas mortes. em ""bom dia, verônica"", as vidas de verônica e janete se entrecruzam e as levam aos limites da violência e da loucura, num thriller sem paralelos na literatura policial brasileira. já nas livrarias!",raphaelmontes ilanacasoy bomdiaveronica bomdiaveronica netflixbrasil netflix literaturapolicial literaturabrasileira companhiadasletras,2024-02-23,Friday,23,297,9
companhiadasletras,695,28,"""o presidente pornô"" em 5 citações 🔥 em ""o presidente pornô"", acompanhamos desde a infância do protagonista, o eleito presidente bráulio garrazazuis bestianelli, até a instauração de uma ditadura autoproclamada, em episódios que certamente soarão familiar ao leitor. isso porque, para construir bráulio, bruna kalil othero (@brunakalilothero) mergulhou em nossa história republicana e pinçou características de todos os homens que ocuparam o mais alto cargo de poder. com muito bom humor e inventividade e repleto de referências que vão de machado de assis, hilda hilst e nelson rodrigues a memes da internet, este romance de estreia nos convida a olhar para nosso passado para ver o que constitui o brasil — e nós mesmos. já disponível on-line e nas livrarias de todo o país! 💬 ""com um humor inteligente, ágil e corrosivo, bruna kalil othero faz uma brilhante alegoria da política brasileira. 'o presidente pornô' é uma arqueologia sombria e sarcástica de como chegamos ao fundo do poço."" — jeferson tenório 🎨 capa de caco neves",opresidenteporno brunakalilothero companhiadasletras literatura literaturanacional literaturabrasileira,2024-02-23,Friday,21,172,6
companhiadasletras,653,42,"""são paulo nas alturas"" em nova edição ✨ sobrevoando sobre projetos como copan, conjunto nacional, galeria do rock, edifício itália, bretagne, paquita, entre tantos outros, raul juste lores (@rauljustelores) expõe as transformações arquitetônicas que tomaram a cidade de são paulo entre os anos 1950 e 1960. ""são paulo nas alturas"" está de volta às livrarias em edição revista e ampliada. garanta seu exemplar! 📚 sobre o livro: entre 1950 e 1960, uma combinação particular permitiu que a cidade de são paulo fosse palco de uma revolução até então inédita em sua história ― a união de arquitetos criativos, empreendedores ambiciosos e a disponibilidade de capital financeiro possibilitou as condições necessárias para que obras icônicas saíssem das pranchetas e ganhassem as ruas da pauliceia, modificando seu cenário arquitetônico. ""são paulo nas alturas"" apresenta a trajetória de arquitetos e empreendedores que deixaram sua marca na capital paulista, além de lançar luz sobre os erros e acertos nas escolhas urbanas que desenharam a cidade. 💬 “este livro mostra a cidade que começamos a construir, mas que se perdeu em meio à tecnocracia que privilegiou os carros e afastou os moradores da vida cotidiana, com seus muros, recuos dos prédios e regras de planos diretores, promovendo a segregação. raul juste lores escreveu uma obra-prima sobre o nosso urbanismo e, também, sobre a nossa sociedade.” ― marcos lisboa 🎨 capa, sobrecapa, caderno de imagens, encarte e projeto gráfico de violaine cadinot; mapas e ilustrações de danilo zamboni.",companhiadasletras saopaulonasalturas literaturabrasileira arquitetura arquiteturabrasileira naoficçao rauljustelores design,2024-02-23,Friday,16,250,8
companhiadasletras,632,1,"conheça o autor de ""assassinos da lua das flores"" e ""os náufragos do wager"" ✨ por causa de uma doença ocular degenerativa, o jornalista e escritor david grann vê o mundo como se estivesse olhando através de um para-brisa durante uma tempestade. ele não faz caminhadas nem acampa e tem tendência a pegar o trem errado quando anda de metrô. contudo, suas histórias meticulosamente pesquisadas, com narrativas simples e tramas fervilhantes, fizeram dele um dos mais proeminentes escritores de aventura e crimes reais da atualidade. david grann publicou romances nos quais, para tornar a experiência do leitor imersiva, se cercou por meses de documentos históricos, cadernos de imagens, registros judiciais e diários de bordo… e quando isso não parece suficiente, ele vai ainda mais fundo. conheça o autor e seu processo criativo na galeria! 📚 do autor, a companhia das letras publica os romances ""z: a cidade perdida"", ""assassinos da lua das flores"", que inspirou o filme de martin scorsese que concorre ao oscar 2024, e ""os náufragos do wager"" (em pré-venda). ler david grann é uma aventura!",davidgrann companhiadasletras zacidadeperdida assassinosdaluadasflores osnaufragosdowager livrosdetruecrime livrosdeaventura,2024-02-23,Friday,15,185,7
companhiadasletras,622,16,"em abril: ""o pacto da água"", de abraham verghese 📚 com uma prosa que captura e envolve o leitor desde a primeira página, este romance magistral é um testemunho do progresso da medicina, da própria passagem do tempo e dos sacrifícios feitos por aqueles que vieram antes de nós. 📚 lançamento: 30/04 já em pré-venda: link nos destaques. 📚 sinopse: abrangendo os anos de 1900 a 1977, ""o pacto da água"" se passa em kerala, na costa de malabar, no sul da índia, e acompanha uma família que sofre de um mal: em cada uma das três gerações, pelo menos uma pessoa morre afogada — e naquela região há água por toda parte. a narrativa começa com uma menina de doze anos, enviada para seu casamento com um homem de quarenta anos. a jovem — e futura matriarca, conhecida como grande ammachi — testemunhará uma série de mudanças ao longo de sua vida, marcada por alegrias, triunfos, reviravoltas, dificuldades e perdas. 💬 “um dos melhores livros que li em toda a minha vida. épico, capaz de transportar o leitor. impossível parar de ler.” — oprah winfrey 💬 “a ternura está presente em cada página, ao mesmo tempo em que o autor é implacável ao retratar as diversas vulnerabilidades que atingem seus personagens pelo simples fato de estarem vivos.” — the guardian 📝 tradução de odorico leal 🎨 capa de victor burton com arte de amadeo luciano lorenzato 🖌 ilustrações de thomas varghese",prevenda opactodaagua abrahamverghese literatura,2024-02-23,Friday,11,246,4
companhiadasletras,673,9,"a história do pequeno gigante da canção em “tudo passará”, do jornalista andré barcinski (@andrebarcinski), a história de nelson ned é reconstituída por completo pela primeira vez. ilustrada por imagens inéditas, esta é enfim a história do homem cuja voz embalou o brasil dos anos 1970 a 1990. já nas livrarias! 💬 “nelson ned foi um dos maiores artistas de seu tempo. a música romântica foi tachada por parte da crítica como brega, alienada. mas era a que escutávamos no radinho de pilha, no quartinho da empregada, na portaria, no táxi, nos bordéis. era o que nos fazia suspirar.” ― marcelo rubens paiva 📚 sobre o livro: em ""tudo passará: a vida de nelson ned, o pequeno gigante da canção"", o jornalista andré barcinski reconstitui a fascinante biografia do cantor nelson ned desde a infância ― incluindo o diagnóstico de displasia espondiloepifisária, que lhe causaria dores crônicas ― até seus últimos dias em uma clínica de repouso. essa trajetória inclui a breve passagem pelo rio de janeiro na adolescência; a mudança para são paulo sob as bênçãos de chacrinha; o contrato com o empresário genival melo e os percalços do início da carreira; a fama nacional e internacional; os casamentos conturbados e a paternidade; a relação com o nanismo; o feroz embate com a imprensa, com a jovem guarda e a turma da bossa nova; a posterior conversão de nelson ned à igreja evangélica e o ostracismo. têm destaque ainda os anos 1970, quando o cantor vivia uma rotina insana na companhia de figuras como general durazo, baby doc e pablo escobar. 🎨 capa de alceu chiesorin nunes 📸 fotos do acervo pessoal de monalisa ned",companhiadasletras tudopassara andrebarcinski ensaio jornalismo biografia nelsonned jovemguarda musica,2024-02-22,Thursday,21,285,9
companhiadasletras,1760,33,"para conhecer caio fernando abreu ✨ chamado de “escritor da paixão” por lygia fagundes telles, caio fernando abreu nasceu em santiago do boqueirão, no rio grande do sul, em 1948. sua obra ganhou forma em contos, peças, poemas, romances e em uma vasta produção epistolar. morreu em porto alegre, em 1996. na galeria acima, saiba mais sobre o autor em livros, amizades, entrevistas e podcasts. a companhia publicou as seguintes obras: 📚 ""limite branco"" ao longo da trama, acompanhamos as descobertas, os anseios e os temores de maurício num período intenso e angustiante, quando a infância fica para trás e o caminho que leva à vida adulta não passa de uma incógnita. 📚 ""morangos mofados"" em sua obra mais célebre, publicada em 1982, caio f. faz transbordar de cada página a angústia, o desassossego e o estilo confessional que o consolidaram como uma das vozes mais combativas e radicais de sua época. 📚 ""triângulo das águas"" considerado o mais atípico de seus livros, ""triângulo das águas"" reúne três histórias curtas nascidas num rompante: ""foi preciso aceitar escrevê-lo meio às cegas, correndo todos os riscos"". 📚 ""contos completos"" publicados entre as décadas de 1970 e 1990, estes contos são o retrato de uma geração. os tempos autoritários e sombrios dos anos de chumbo aparecem nesta reunião não apenas como pano de fundo, mas como parte constituinte de uma prosa que se consagrou pelo estilo combativo e radical.",caiofernandoabreu triangulodasaguas literatura poesia poesiacontemporanea,2024-02-22,Thursday,17,241,5
galerarecord,28762,616,"[pré-venda l o príncipe cruel - edição de luxo] o primeiro volume da série best-seller o povo do ar, agora em uma edição de luxo e para colecionadores. uma tiragem limitada (é isso mesmo, hein? não teremos reimpressão!) de o príncipe cruel, que conta com capa dura, luva, guardas ilustradas, cenas inéditas e pintura trilateral numerada para o leitor saber exatamente o exemplar que tem em mãos! se jude não pode ser melhor do que eles, ela vai ser muito pior! tradução de regiane winarski 🍂 você garante o livro no link dos stories ou nos destaques ✨",oprincipecruel fantasia livrosdefantasia oreiperverso arainhadonada hollyblack thecruelprince thewickedking thequeenofnothing thefolfofair,2024-05-17,Friday,20,108,10
galerarecord,7440,104,"o primeiro volume da série best-seller o povo do ar, agora em uma edição de luxo e para colecionadores. uma tiragem limitada de o príncipe cruel, que conta com capa dura, luva, guardas ilustradas, cenas inéditas, pintura trilateral numerada para o leitor saber exatamente o exemplar que tem em mãos e mais! se eu não puder ser melhor do que eles, então vou ser muito pior . jude tinha apenas sete anos quando seus pais foram brutalmente assassinados e ela e a irmã levadas para viver no traiçoeiro reino das fadas. dez anos depois, tudo o que jude quer é se encaixar, mesmo sendo uma garota mortal. mas todos os feéricos parecem desprezar os humanos... especialmente o príncipe cardan, o mais jovem e mais perverso dos filhos do grande rei de elfhame. para conquistar o tão desejado lugar na corte, jude precisa desafiar o príncipe ― e enfrentar as consequências do ato. a garota passa, então, a se envolver cada vez mais nos jogos e intrigas do palácio, e acaba descobrindo a própria vocação para trapaças e derramamento de sangue. mas quando uma traição ameaça afogar o reino das fadas em violência, jude precisará arriscar tudo em uma perigosa aliança para salvar sua família ― e a própria elfhame. cercada por mentiras e pessoas que desejam destruí-la, jude terá que descobrir o verdadeiro significado da palavra poder antes que seja tarde demais. esta edição de colecionador de o príncipe cruel, fenômeno que já vendeu mais de 300 mil exemplares no brasil, é uma tiragem limitada, contendo cenas inéditas e um projeto especial de capa e miolo. tradução de regiane winarski 🍂 você garante o livro no link dos stories ou nos destaques ✨",oprincipecruel fantasia livrosdefantasia oreiperverso arainhadonada hollyblack thecruelprince thewickedking thequeenofnothing thefolfofair,2024-05-20,Monday,11,293,10
galerarecord,10153,199,"oi, eu sou a gal! quer saber um pouco da minha história? arrasta para o lado que eu te conto! ✨",galerarecord leiagalerarecord editoradelivros grupoeditorialrecord editorarecord,2024-03-30,Saturday,20,26,5
galerarecord,2614,179,"[pré-venda l uma maldição de ruínas e fúria] ela vive pela intuição. ele se alimenta do seu prazer. em um mundo regido pelo prazer mortal e por aqueles que se aproveitam dele, conheça calista e thorne na nova série de @jennifer_l_armentrout, autora best-seller mundial da série sangue e cinzas. o livro está com preço especial de pré-venda! garanta já! confira a sinopse! há muito tempo, o mundo foi destruído pelos deuses. apenas nove cidades foram poupadas. separadas pela vastidão selvagem repleta de monstros e perigos inimagináveis, cada uma delas é governada por um guardião, um membro da realeza que se alimenta do prazer sentido pelos mortais. dotada com uma intuição que nunca falha, calista sabe que seus talentos são extremamente valiosos para os poderosos. desse modo, ela leva a vida escondida como cortesã do barão de archwood, oferecendo a ele informações em troca de proteção. quando a intuição de calista a leva a salvar um lorde de um perigo terrível, a voz da intuição da garota ressoa como um alarme em seus ouvidos: hoje, ele a trará felicidade, mas um dia causará sua ruína. o incidente chama a atenção do barão, que logo se interessa pelo viajante, enquanto lorde thorne, por sua vez, se interessa por calista. a jovem então se torna acompanhante temporária do visitante, mas a região está tomada por rebeliões, tornando o acordo entre eles ainda mais difícil. em uma maldição de ruínas e fúria, enquanto a violência se alastra pelo reino, com cavaleiros e monstros batalhando nos portões da cidade, o lorde fica cada vez mais faminto pela companhia de calista em sua cama e a intuição da garota não parece ser o suficiente para mantê-la segura. em meio ao caos na cidade, calista deve decidir entre seguir sua intuição e proteger a si mesma, ou seguir seu coração até a própria ruína anunciada. tradução de carlos césar da silva ⚔ classificação indicativa: 18 anos.",jenniferlarmentrout fantasia desangueecinzas umasombranabrasa fantasias livrosdefantasia euamofantasia livrosfantasticos romantasia fantasy romantasy fallofruinandwrath,2024-05-22,Wednesday,17,331,12
galerarecord,354,9,"galera de brasília, temos evento com @volp___ marcado! venha participar do bate-papo e sessão de autógrafos com stefano volp de seu lançamento o segredo das larvas, a primeira distopia nacional da gal! 🗓 anota na agenda: 29/05, às 19h, na livraria leitura do parkshopping brasília. ---- o maior medo de freya é ser escolhida para morar na capital, onde supostamente viveria uma vida melhor. afinal, nada do que vem da capital deve ser coisa boa. o segredo das larvas, de stefano volp, autor de nunca vi a chuva, apresenta uma distopia intrigante com referências afrofuturistas.",osegredodaslarvas stefanovolp distopia livrosdistopicos literaturanacional distopiasliterarias galerarecord distopianacional literaturadecolonial abrilnacional,2024-05-22,Wednesday,11,105,10
galerarecord,10795,332,"eu amo montar um elenco, vocês sabem, né? o que vocês acham do elenco de o príncipe cruel? joga aqui embaixo quem seria uma ótima jude e um ótimo cardan! esta edição de colecionador de o príncipe cruel, fenômeno que já vendeu mais de 300 mil exemplares no brasil, é uma tiragem limitada, contendo cenas inéditas e um projeto especial de capa e miolo. além disso, cada exemplar é numerado! tradução de regiane winarski 🍂 você garante o livro no link dos stories ou nos destaques ✨",oprincipecruel fantasia livrosdefantasia oreiperverso arainhadonada hollyblack thecruelprince thewickedking thequeenofnothing thefolfofair,2024-05-21,Tuesday,19,97,10
galerarecord,1439,56,"hoje é aniversário de shelby mahurin, autora da trilogia pássaro & serpente 🐍 parabéns, shelby! perfeita para fãs de @sarahjmaas, conheça louise le blanc e reid diggory, que, unidos por um amor proibido, embarcarão numa jornada eletrizante em meio a perseguições, perigos e sede de vingança. e fica de olho! esse ano tem mais um livro da autora: o véu escarlate 🩸 veja a capa no final desse carrossel!",passaroeserpente sangueemel deusesmonstros fantasia fantasias livrosdefantasia oveuescarlate shelbymahurin,2024-05-21,Tuesday,11,77,8
galerarecord,548,17,"feliz dia de lançamento de canção dos ossos 🌹 agora, a fantasia sáfica de @giuldomingues está no mundo para todos poderem conhecer essa história ✨ da incrível imaginação de giu domingues, um dos maiores nomes da fantasia nacional, canção dos ossos é um romance gótico e sáfico, em que a magia sai das melodias para viver entre as palavras. feche os olhos e deixe a música te guiar. o livro já está nas lojas e livrarias.",fantasiagotica altafantasia giudomingues darkacademia darkromance romanceentremulheres ofantasmadaopera galerarecord fantasias livrosdefantasia,2024-05-20,Monday,19,86,10
galerarecord,2698,32,"dora tinha certeza de que não conseguiria amar ninguém. mas com uma pitada de magia, uma alma pela metade e a vontade de abraçar a própria essência, tudo é possível. uma alma pela metade é perfeito para fãs de bridgerton, castelo animado e orgulho e preconceito que estão em busca de uma fantasia histórica encantadora. com capa inédita de isadora zeferino (@imzeferino) ✨ tradução: melissa lopes",bridgerton orgulhoepreconceito casteloanimado studioghibli ocasteloanimado fantasiadeepoca fantasia bridgerton,2024-05-19,Sunday,20,74,8
galerarecord,859,9,"você sacou logo de cara o que aconteceu no colégio bayview em um de nós está mentindo? prepare-se para investigar mais mistérios em crimes ilustrados! transforme-se em um verdadeiro detetive de homicídios e comece a reunir as evidências porque aqui, para desvendar o crime, você precisará de todas as suas habilidades de observação e dedução. por que há uma garrafa quebrada no chão? a quem pertencem estas pegadas? o que a vítima queria dizer com a última mensagem que deixou? vá juntando aos poucos as peças do quebra-cabeças para descobrir o que aconteceu e quem é o verdadeiro culpado. já em pré-venda!",livrojogo crimesilustrados mandibuladecaim csi livrosdesuspense desvendeomisterio editorarecord,2024-05-19,Sunday,18,109,7
galerarecord,599,5,"tá, mas você sabe o que esgrima? vem que nesse post eu te conto! entre competições de esgrima, vida escolar e conflitos entre amigos e amores, os meninos de kings row vão fazer você se apaixonar por essa história em quadrinhos. a tradução é de joão rodrigues.",historiaemquadrinhos hqs fence cspacat romancebanhomaria slowburn ilustraçao ilustras graphicnovel galerarecord,2024-05-18,Saturday,20,57,10
galerarecord,8904,86,"prepare-se uma essa tiragem limitada (é isso mesmo, hein? não teremos reimpressão!) de o príncipe cruel, que conta com capa dura, luva, guardas ilustradas, cenas inéditas e pintura trilateral numerada para o leitor saber exatamente o exemplar que tem em mãos e mais! se jude não pode ser melhor do que eles, ela vai ser muito pior! tradução de regiane winarski 🍂 você garante o livro no link dos stories ou nos destaques ✨",oprincipecruel fantasia livrosdefantasia oreiperverso arainhadonada hollyblack thecruelprince thewickedking thequeenofnothing thefolfof,2024-05-18,Saturday,11,84,10
galerarecord,4653,54,"hoje, no dia internacional contra a lgbtfobia, arrasta para o lado e conheça alguns nomes incríveis que, cada um a sua maneira, mudaram a trajetória de narrativas lgtqiap+ 🏳️‍🌈 histórias reais de pessoas reais, 50 lgbtq+ incríveis é uma obra que reúne a biografia de grandes personalidades lgbtq+ brasileiras, junto de incríveis ilustrações, todas também criadas por artistas lgbtq+. uma dose de ânimo e coragem capaz de fazer nascer em todos, sem exceção, uma indomesticável ânsia por liberdade.",  lgbtq lgbts movimentolgbtq literaturalgbtq leiagalerarecord galerarecord,2024-05-17,Friday,11,84,6
galerarecord,2774,37,"eu sei que você já acordou com aquela ansiedade de maratonar bridgerton, mas você já parou para pensar como seria a história se tivesse magia? os fãs de fantasia piram! dora tinha certeza de que não conseguiria amar ninguém. mas com uma pitada de magia, uma alma pela metade e a vontade de abraçar a própria essência, tudo é possível. uma pela metade é perfeito para fãs de bridgerton, mas também de castelo animado e orgulho e preconceito que estão em busca de uma fantasia histórica encantadora. a capa é de isadora zeferino e a tradução é de melissa lopes ✨",bridgerton orgulhoepreconceito casteloanimado studioghibli ocasteloanimado fantasiadeepoca fantasia bridgerton,2024-05-16,Thursday,20,109,8
galerarecord,214211,2966,"𝙰 𝚏𝚕𝚘𝚛𝚒𝚌𝚞𝚕𝚝𝚞𝚛𝚊 𝙻𝚒𝚕𝚢 𝙱𝚕𝚘𝚘𝚖´𝚜 𝚎𝚜𝚝𝚊́ 𝚘𝚏𝚒𝚌𝚒𝚊𝚕𝚖𝚎𝚗𝚝𝚎 𝚊𝚋𝚎𝚛𝚝𝚊. - 8 de agosto, exclusivamente nos cinemas. ♡",eassimqueacaba,2024-05-16,Thursday,14,16,1
galerarecord,5928,274,"prepare-se para uma edição de luxo tão sombria quanto o coração do príncipe de elfhame. áudio: @thatsjen, no tiktok ✨",oprincipecruel thecruelprince hollyblack,2024-05-15,Wednesday,21,23,3
galerarecord,408,33,"fantasia adulta sáfica! 🩷👻🩸🪞 🎭nesse reconto sáfico nacional de o fantasma da opera, @giuldomingues nos transporta para um romance gótico com toque de dark academia ao som de sinfonias mortais escritas com sangue e ossos! 🎻o livro é + 18 e se você curte uma narrativa mais sombria, com magia, romance, música e várias cenas de tirar o fôlego, você precisa ler “canção dos ossos”! mais um livro consagrando a giu com um dos maiores nomes da atualidade da fantasia no brasil ❤️ 🏷️tags: * pu b ! 1 da mira",livronacional giudomingues livrosdefantasia livrossaficos booktok bookstagram cançaodosossos fantasmadaopera livro,2024-05-15,Wednesday,20,100,9
galerarecord,38532,350,"nossa lily bloom está chegando! prepare-se, a abertura da floricultura lily bloom’s será amanhã. 🌸 aaaaaaaaaaaaaaaa (…)aaaaaaaaaaa tá vindo aí, gente! nossa diva coho acabou de liberar esse vídeo sobre a adaptação de é assim que acaba!!! 👀",eassimqueacaba eassimquecomeça colleenhoover romance itendswithus,2024-05-15,Wednesday,16,43,5
galerarecord,1384,21,"hoje é o dia da família! e eu separei três histórias com found family ou de forma bem brasileira, aquela família que a gente escolhe 🏡❤ arrasta para o lado e conheça!",mansaogallant ocasteloanimado asociedadesupersecretadebruxasrebeldes foundfamily fantasias livrosdefantasia euamofantasia,2024-05-15,Wednesday,11,39,7
galerarecord,423,6,"chegou a hora. orquídea divina está morta. venha buscar sua herança. ---- após a morte de sua avó, eventos sobrenaturais e inexplicáveis começam a acontecer na vida dos herdeiros montoya. quando um vulto misterioso passa a seguir a família, eles precisam descobrir a verdade por trás da herança de orquídea.",aherançadaorquideadivina zoraidacordova realismomagico fantasia livrosfantasticos literaturalatina galerarecord leiagalerarecord,2024-05-14,Tuesday,11,58,8
galerarecord,2101,95,"e se bridgerton tivesse fantasia? dora tinha certeza de que não conseguiria amar ninguém. mas com uma pitada de magia, uma alma pela metade e a vontade de abraçar a própria essência, tudo é possível. uma alma pela metade é perfeito para fãs de bridgerton, castelo animado e orgulho e preconceito que estão em busca de uma fantasia histórica encantadora. com capa inédita de isadora zeferino (@imzeferino) ✨ confira a sinopse! ainda na infância, theodora ettings foi amaldiçoada por um feérico a nunca mais sentir medo ou constrangimento. por causa disso, ela está sempre na expectativa de, a qualquer momento, se envolver em um grande escândalo. quando a prima de dora a convida para ser sua acompanhante na próxima temporada em londres a fim de encontrar o casamento ideal, o único desejo de dora é conseguir se comportar como uma dama perfeita segundo a sociedade: contida e discreta. porém, seu objetivo é ameaçado quando ela conhece elias wilder, o grosseiro e estranho mago da corte inglesa, mais conhecido como lorde feiticeiro. assim que ele descobre a situação de dora e promete ajudá-la, ela se vê mergulhada nas perigosas artimanhas e mistérios tanto dos feéricos quanto dos humanos. se a reputação de dora sobreviver à maldição e à conexão com o homem mais detestado da alta sociedade, ela poderá se sentir normal no mundo. no entanto, quanto mais tempo dora passa com elias, mais ela começa a suspeitar que é possível se apaixonar, mesmo com uma alma pela metade. tradução: melissa lopes",bridgerton orgulhoepreconceito casteloanimado studioghibli ocasteloanimado fantasiadeepoca fantasia bridgerton juliaquinn osbridgertons,2024-05-13,Monday,13,261,10
galerarecord,1108,12,"📖4 livros que todo swiftie precisa ler! entre eles, ""taylor swift: a história completa"", conta a ascensão meteórica da estrela do pop que está dominando o mundo! a pré-venda, com tiragem limitada, acompanha marcador de páginas, pôster, cartela de adesivos e dois cards. taylor swift foi de jovem talentosa de uma cidade pequena a artista ganhadora de prêmios e estrela mundial, constantemente no topo das paradas e quebrando recordes de vendas e de público. mas como ela chegou lá? e o que o futuro reserva para a loirinha? 📖""taylor swift: a história completa"", já está em pré-venda com brindes especiais, garanta o seu! 📖livros citados como sete dias em junho, nem te conto, de férias com você, também estão disponíveis em sites e livrarias.",swiftie taylorswift romance galerarecord veruseditora editorarecord biografia musica pop emilyhenry bookgram,2024-05-13,Monday,13,135,11
galerarecord,3483,20,"você conhece a história da taylor swift?👀 conheça a jornada da jovem que cresceu sob os holofotes e agora domina o mundo. taylor tem uma história cheia de altos e baixos, amores e decepções, assim como todos nós. mas ela tem seus diferenciais: suas canções, ritmos e paixões.🤩 que tal embarcar na trajetória desse fenômeno cultural? 😘 📖leia a nova biografia da taylor swift escrita por chas newkey-burden, atualizada até 2023! 📖já em pré-venda com brindes especiais!",galerarecord editorabestseller biografia veruseditora taylorswift chasnewkeyburden swiftie thetorturedpoetsdepartment editorarecord,2024-05-12,Sunday,20,86,9
